165,When did people start living on the edge of the desert?,People lived on the edge of the desert thousands of years ago since the last ice age.,0
166,What was the only archosaur to survive the fourth mass extinction?,"All this climatic change, however, resulted in a large die-out known as the Triassic-Jurassic extinction event, in which all archosaurs (excluding ancient crocodiles), most synapsids, and almost all large amphibians went extinct, as well as 34% of marine life in the fourth mass extinction event of the world.",0
167,What are probably the earliest texts describing meditation techniques?,They describe meditative practices and states that existed before the Buddha as well as those first developed within Buddhism.,1
168,Where did Wilson reduce police corruption?,"O.W. Wilson, a student of Vollmer, helped reduce corruption and introduce professionalism in Wichita, Kansas, and later in the Chicago Police Department.",0
169,"Apart from the Indian traders, who else discovered the Malay peninsula for trade?","Both Hinduism and Buddhism were well established in the Malay Peninsula by the beginning of the 1st century CE, and from there spread across the archipelago.",1
170,What defines a large part of minority leader role?,The roles and responsibilities of the minority leader are not well-defined.,1
171,What is the largest city in Estonia?,Estonia has had a market economy since the end of the 1990s and one of the highest per capita income levels in Eastern Europe.,1
172,Where is Midtown Raleigh?,It also includes North Hills Park and part of the Raleigh Greenway System.,1
173,What group of participants attack bystanders with confetti and dried pig bladders?,"The participants include the Blancs-Moussis, who dress in white, carry long red noses and parade through town attacking bystanders with confetti and dried pig bladders.",0
174,Where was a lot of power placed in result of the crown tribunal?,"This placed much of the monarch's juridical power in the hands of the elected szlachta deputies, further strengthening the nobility class.",0
175,What was the goal of the Transformator system?,"In 1958, the Soviet Union developed Тransformator (Russian: Трансформатор, meaning Transformer), the first high-resolution (definition) television system capable of producing an image composed of 1,125 lines of resolution aimed at providing teleconferencing for military command.",0
176,"Even if a harvest is good, food security can be crippled when a government has tendencies toward what?",The 20th century is full of many examples of governments undermining the food security of their own nations – sometimes intentionally.,1
177,How many wildcard contestants were chosen?,"In season thirteen, there were thirty semifinalists, but only twenty semifinalists (ten for each gender) were chosen by the judges to perform on the live shows, with five in each gender and three wildcards chosen by the judges composing the final 13.",1
178,What is considered the start of the Grecian cultural world ?,The Diafotismos is credited with revitalizing Greek culture and giving birth to the synthesis of ancient and medieval elements that characterize it today.,1
179,What helps the earthworm grab grass leaves and weeds?,"The mouth is surrounded by strong lips, which act like a hand to grab pieces of dead grass, leaves, and weeds, with bits of soil to help chew.",0
180,On what date was the Earth's coldest temperature recorded?,Antarctica is the coldest of Earth's continents.,1
181,"The torch is put out at night, on aircraft, during storms and what else?","When the Torch is extinguished at night, on airplanes, in bad weather, or during protests (such as the several occasions in Paris), the Olympic Flame is kept alight in a set of 8 lanterns.[citation needed]",0
182,According to a 2005 survey what was in Hyderabad?,"The infant mortality rate was 35 per 1,000 live births, and the mortality rate for children under five was 41 per 1,000 live births.:97",0
183,With whom did Kublai Khan have a unique relationship with?,"Kublai instituted a unique relationship with the Phagpa lama, which recognized Kublai as a superior sovereign in political affairs and the Phagpa lama as the senior instructor to Kublai in religious affairs.",0
184,Which city in Sichuan is known for its machinery production?,Sichuan is one of the major industrial centers of China.,1
185,Oak Street Connect crosses which interstate highway?,"The Oak Street Connector (Connecticut Route 34) intersects I-91 at exit 1, just south of the I-95/I-91 interchange, and runs northwest for a few blocks as an expressway spur into downtown before emptying onto surface roads.",0
